model_seed,checkpoint_round,panel,client_i,client_j,jsdn,gradient_difference,update_difference,gradient_update_gap,gradient_cosine,update_cosine,gradient_norm_i,gradient_norm_j,update_norm_i,update_norm_j
42,5,ldp,0,4,0.7194152023015669,1.035018155506586,1.0976396078860708,0.0626214523794848,-0.035035971791453006,-0.12629028118065175,2.2304911613464355,2.1602182388305664,2.824244260787964,1.3364943265914917
42,5,ldp,0,5,0.6179088535985461,1.1335140312538359,1.0391033176857551,-0.09441071356808073,-0.13365071558223493,-0.03912172338454186,2.2304911613464355,2.3338139057159424,2.824244260787964,2.9121837615966797
42,5,ldp,0,6,0.6310361670616851,1.0252039534675264,0.9495641606475637,-0.07563979281996269,-0.025600749820174577,0.05082791382653311,2.2304911613464355,2.6632044315338135,2.824244260787964,3.1993677616119385
42,5,ldp,0,7,0.7715278879988338,1.222127536767793,1.2624477876579476,0.04032025089015456,-0.22276387583281496,-0.26265507710065916,2.2304911613464355,2.406054973602295,2.824244260787964,2.939016580581665
42,5,ldp,0,8,0.7516132551640492,1.1227225380870178,1.0941314373316713,-0.028591100755346543,-0.1322494196036911,-0.09612856798648545,2.2304911613464355,3.2994961738586426,2.824244260787964,3.467862606048584
42,5,ldp,0,9,0.7441776898703789,1.144372098618615,1.0725855256150354,-0.0717865730035796,-0.14992849500271904,-0.14099418402031824,2.2304911613464355,2.9409587383270264,2.824244260787964,0.783028244972229
42,5,ldp,1,2,0.6320422983240708,1.1187274755968124,1.2547541080954705,0.1360266324986581,-0.11905988006238699,-0.2548628437790713,2.8285183906555176,2.625906229019165,3.1308465003967285,3.0420026779174805
42,5,ldp,1,3,0.749934878602806,1.036288265573055,1.1284840756351013,0.09219581006204636,-0.03655637888752686,-0.15431652575261653,2.8285183906555176,3.1952123641967773,3.1308465003967285,1.6786288022994995
42,5,ldp,1,4,0.7299010747998727,1.1694163559442403,1.2581776574190233,0.088761301474783,-0.17562168583595666,-0.35765993507267363,2.8285183906555176,2.1602182388305664,3.1308465003967285,1.3364943265914917
42,5,ldp,1,5,0.6810090142002948,1.146132033512508,1.3368769818842547,0.19074494837174671,-0.14885347793410172,-0.33776799641644717,2.8285183906555176,2.3338139057159424,3.1308465003967285,2.9121837615966797
42,5,ldp,1,6,0.621775660569675,1.0365665676454743,1.0232886427270447,-0.013277924918429607,-0.036634012800278594,-0.02329388257717116,2.8285183906555176,2.6632044315338135,3.1308465003967285,3.1993677616119385
42,5,ldp,1,7,0.5464925567322995,0.9913548223214841,0.8063872608614007,-0.18496756146008342,0.00875924098171995,0.19400511268747148,2.8285183906555176,2.406054973602295,3.1308465003967285,2.939016580581665
42,5,ldp,1,8,0.5442598014034421,0.855531136704679,0.8054375104085486,-0.050093626296130345,0.14617606737754418,0.19558013063349702,2.8285183906555176,3.2994961738586426,3.1308465003967285,3.467862606048584
42,5,ldp,1,9,0.6752375500719592,0.811278219692423,0.9694115032722265,0.1581332835798035,0.188862523612771,0.0650109009618328,2.8285183906555176,2.9409587383270264,3.1308465003967285,0.783028244972229
42,5,ldp,2,3,0.6634052878064717,0.8177868945585192,0.7900030462209804,-0.027783848337538775,0.18573497251098192,0.24824367821206159,2.625906229019165,3.1952123641967773,3.0420026779174805,1.6786288022994995
42,5,ldp,2,4,0.42410074532014763,0.3035741103350719,0.49027324117612936,0.18669913084105744,0.7097122331197608,0.6921591130310859,2.625906229019165,2.1602182388305664,3.0420026779174805,1.3364943265914917
42,5,ldp,2,5,0.501912401226358,0.9082671355212266,0.8788785508385222,-0.029388584682704444,0.09237098015254833,0.1212360582875365,2.625906229019165,2.3338139057159424,3.0420026779174805,2.9121837615966797
42,5,ldp,2,6,0.6791245016188933,1.0520849425421162,1.120592961431386,0.06850801888926994,-0.052090109183664295,-0.12074633233828534,2.625906229019165,2.6632044315338135,3.0420026779174805,3.1993677616119385
42,5,ldp,2,7,0.6925533059803165,1.1065243703597352,1.2221337379885155,0.11560936762878038,-0.10693197957195479,-0.22226547018839646,2.625906229019165,2.406054973602295,3.0420026779174805,2.939016580581665
42,5,ldp,2,8,0.5279130194058761,0.9087657345334652,0.9653140627757173,0.05654832824225209,0.0936242183915007,0.03498603936315383,2.625906229019165,3.2994961738586426,3.0420026779174805,3.467862606048584
42,5,ldp,2,9,0.721311743470934,0.958327027071799,0.9332520821090553,-0.02507494496274365,0.04194135101309818,0.13826469639701208,2.625906229019165,2.9409587383270264,3.0420026779174805,0.783028244972229
42,5,ldp,3,4,0.4327203237923423,0.9077190078778246,1.012465911511016,0.10474690363319139,0.09943729542351554,-0.012791108306047237,3.1952123641967773,2.1602182388305664,1.6786288022994995,1.3364943265914917
42,5,ldp,3,5,0.7075535544825635,0.9570272743452111,1.0056666442614477,0.04863936991623663,0.04511113262439225,-0.0065496042714086235,3.1952123641967773,2.3338139057159424,1.6786288022994995,2.9121837615966797
42,5,ldp,3,6,0.665389287882882,0.9659453406335612,1.0176782691010517,0.05173292846749056,0.03462155541048909,-0.021486844883905575,3.1952123641967773,2.6632044315338135,1.6786288022994995,3.1993677616119385
42,5,ldp,3,7,0.709840261599651,1.0081719612396485,1.1094343616703863,0.10126240043073786,-0.008503154097905218,-0.12706604102881566,3.1952123641967773,2.406054973602295,1.6786288022994995,2.939016580581665
42,5,ldp,3,8,0.3563630484028832,0.12082188214067967,0.5834419556697291,0.46262007352904944,0.8796310531955521,0.5313053469571504,3.1952123641967773,3.2994961738586426,1.6786288022994995,3.467862606048584
42,5,ldp,3,9,0.19603610758709228,0.1889488435888861,0.39475988176311144,0.20581103817422533,0.8138374896287403,0.7898885790161136,3.1952123641967773,2.9409587383270264,1.6786288022994995,0.783028244972229
42,5,ldp,4,5,0.5204968113844343,0.3912020062907325,0.7483806732755401,0.35717866698480766,0.6106103825875441,0.3319398867115672,2.1602182388305664,2.3338139057159424,1.3364943265914917,2.9121837615966797
42,5,ldp,4,6,0.7285024287378972,1.0457087242742886,0.9925094012798663,-0.053199322994422316,-0.046711732884371825,0.010531593457474665,2.1602182388305664,2.6632044315338135,1.3364943265914917,3.1993677616119385
42,5,ldp,4,7,0.799787000768332,1.17952008421317,1.2580970709480594,0.07857698673488955,-0.1805597848585448,-0.34251173962814285,2.1602182388305664,2.406054973602295,1.3364943265914917,2.939016580581665
42,5,ldp,4,8,0.7694169256925748,1.0462850076793133,1.1390576690519398,0.09277266137262652,-0.050496483961744075,-0.20730076333890102,2.1602182388305664,3.2994961738586426,1.3364943265914917,3.467862606048584
42,5,ldp,4,9,0.5621534242082797,1.1205888473970287,1.165552202269085,0.04496335487205627,-0.12637119679829145,-0.18977828708832306,2.1602182388305664,2.9409587383270264,1.3364943265914917,0.783028244972229
42,5,ldp,5,6,0.6067399585980318,1.1346178695438478,1.0297240464359505,-0.1048938231078973,-0.13579179373882558,-0.029855262481832272,2.3338139057159424,2.6632044315338135,2.9121837615966797,3.1993677616119385
42,5,ldp,5,7,0.4325775667173631,0.71430593638877,0.9719117865730513,0.2576058501842813,0.28582634813729946,0.02808936660882275,2.3338139057159424,2.406054973602295,2.9121837615966797,2.939016580581665
42,5,ldp,5,8,0.7113187259011925,1.050533679377269,1.202771091325936,0.1522374119486669,-0.05359378558058203,-0.20588213481903278,2.3338139057159424,3.2994961738586426,2.9121837615966797,3.467862606048584
42,5,ldp,5,9,0.8815514801524188,1.1145613313519405,1.091583783994086,-0.0229775473578544,-0.11763986465144839,-0.1826611307262956,2.3338139057159424,2.9409587383270264,2.9121837615966797,0.783028244972229
42,5,ldp,6,7,0.40913908504254626,0.905120151315018,0.9782560992298854,0.07313594791486744,0.09536937269885233,0.02182225098211968,2.6632044315338135,2.406054973602295,3.1993677616119385,2.939016580581665
42,5,ldp,6,8,0.6857151535014534,1.1071326763051366,1.276996138191897,0.1698634618867605,-0.10960234814277335,-0.2779057922739394,2.6632044315338135,3.2994961738586426,3.1993677616119385,3.467862606048584
42,5,ldp,6,9,0.8111274406407791,1.1376010336954991,1.0934270409580988,-0.0441739927374003,-0.1382806149556536,-0.20232570933215946,2.6632044315338135,2.9409587383270264,3.1993677616119385,0.783028244972229
42,5,ldp,7,8,0.5233528328269923,0.9674996471200448,0.9296592930804061,-0.0378403540396387,0.034134993378196005,0.0713107687108897,2.406054973602295,3.2994961738586426,2.939016580581665,3.467862606048584
42,5,ldp,7,9,0.7382472014094512,0.9643703617725113,0.9844297419867152,0.020059380214203837,0.03635095803710556,0.031299168082889815,2.406054973602295,2.9409587383270264,2.939016580581665,0.783028244972229
42,5,ldp,8,9,0.31644094209305024,0.02437210422557876,0.6776385636330884,0.6532664594075096,0.9820824298938535,0.7506237391516062,3.2994961738586426,2.9409587383270264,3.467862606048584,0.783028244972229
42,20,raw,0,1,0.6913053808479027,1.2735208206827395,1.2324244078269957,-0.041096412855743836,-0.27556187775219043,-0.24403527380473586,2.9528603553771973,3.337207555770874,2.7796883583068848,3.8094887733459473
42,20,raw,0,2,0.6036332994110604,0.649752103828864,1.0878055663472088,0.43805346251834487,0.35615522935801747,-0.08883534148352899,2.9528603553771973,3.5469961166381836,2.7796883583068848,3.240811824798584
42,20,raw,0,3,0.7270076214374295,0.7540375301570008,1.0760252275880051,0.3219876974310043,0.2668328176270729,-0.08240076230303923,2.9528603553771973,4.4446563720703125,2.7796883583068848,1.8515336513519287
42,20,raw,0,4,0.7680234150909684,0.7520424222814834,1.0823923371513458,0.3303499148698623,0.25174830968511996,-0.09508267298621174,2.9528603553771973,3.515976905822754,2.7796883583068848,1.6071655750274658
42,20,raw,0,5,0.6360806262553089,0.8084342396355256,1.0235065964634407,0.21507235682791503,0.1991722138332598,-0.024411008478789496,2.9528603553771973,3.909994602203369,2.7796883583068848,3.6667399406433105
42,20,raw,0,6,0.6478173814539765,0.7763229483466326,0.9616829080758804,0.1853599597292478,0.2478106504501708,0.046824481477416545,2.9528603553771973,4.678831100463867,2.7796883583068848,5.346390724182129
42,20,raw,0,7,0.7914882913055363,1.093811560212582,1.2155406043249455,0.12172904411236352,-0.09501460465345392,-0.2258223990777385,2.9528603553771973,3.466062068939209,2.7796883583068848,3.7829525470733643
42,20,raw,0,8,0.718753490666626,1.1454650412859562,1.2258222862251364,0.08035724493918028,-0.14804008986437706,-0.23354390775021164,2.9528603553771973,3.5642223358154297,2.7796883583068848,3.609358310699463
42,20,raw,0,9,0.8392076002990689,1.1762698259579092,1.1236755805037886,-0.052594245454120614,-0.17804792625586993,-0.25098270851640364,2.9528603553771973,3.4039549827575684,2.7796883583068848,0.7328566312789917
42,20,raw,1,2,0.6972610148350785,1.0416553886568094,1.1299017198174754,0.08824633116066605,-0.04173372077464736,-0.1316054163377549,3.337207555770874,3.5469961166381836,3.8094887733459473,3.240811824798584
42,20,raw,1,3,0.8957335699637317,0.9470654485419002,1.0740184282747738,0.12695297973287356,0.05512968447282083,-0.09413525266962257,3.337207555770874,4.4446563720703125,3.8094887733459473,1.8515336513519287
42,20,raw,1,4,0.9381008611191377,1.0509525557527784,1.1307474639396313,0.07979490818685298,-0.051022918359452656,-0.18252307387959593,3.337207555770874,3.515976905822754,3.8094887733459473,1.6071655750274658
42,20,raw,1,5,0.708791272184252,1.013697679713831,1.1504763854165398,0.13677870570270878,-0.013870732323911393,-0.1505865886911332,3.337207555770874,3.909994602203369,3.8094887733459473,3.6667399406433105
42,20,raw,1,6,0.6326380330789337,0.8372043001884417,0.921448473678471,0.08424417349002933,0.17220420300361372,0.08313123098049967,3.337207555770874,4.678831100463867,3.8094887733459473,5.346390724182129
42,20,raw,1,7,0.5482741857926737,0.8069482861546678,0.7801974748086695,-0.026750811345998327,0.19319031005587808,0.21980810268623405,3.337207555770874,3.466062068939209,3.8094887733459473,3.7829525470733643
42,20,raw,1,8,0.5834357103740286,0.8116285065903193,0.8852027116526456,0.07357420506232637,0.18877936494488307,0.11496480599474386,3.337207555770874,3.5642223358154297,3.8094887733459473,3.609358310699463
42,20,raw,1,9,0.75676519592597,0.8013293461935656,0.9704612897062729,0.16913194351270733,0.19870971430299267,0.07963161334957217,3.337207555770874,3.4039549827575684,3.8094887733459473,0.7328566312789917
42,20,raw,2,3,0.7571012723197906,0.5998588390334858,0.8967024450733091,0.2968436060398233,0.4103749020447875,0.119906052590439,3.5469961166381836,4.4446563720703125,3.240811824798584,1.8515336513519287
42,20,raw,2,4,0.3876493590472073,0.21719259345741251,0.5389711647588672,0.3217785713014547,0.7828375069024586,0.5790665141892911,3.5469961166381836,3.515976905822754,3.240811824798584,1.6071655750274658
42,20,raw,2,5,0.5297219077055116,0.5455245314243425,0.8641320708424787,0.31860753941813613,0.45663617867597145,0.13690560435317525,3.5469961166381836,3.909994602203369,3.240811824798584,3.6667399406433105
42,20,raw,2,6,0.6992177186307775,0.6703043384513728,1.0273847748011888,0.357080436349816,0.3424296863105672,-0.030902903469087455,3.5469961166381836,4.678831100463867,3.240811824798584,5.346390724182129
42,20,raw,2,7,0.7038143513733817,0.8434572878950553,1.1185668294869884,0.2751095415919331,0.15658567046024283,-0.11998766554905568,3.5469961166381836,3.466062068939209,3.240811824798584,3.7829525470733643
42,20,raw,2,8,0.5595878845885606,0.8743892381348586,0.9986386480455993,0.12424940991074074,0.1256120210585573,0.0013692645648893205,3.5469961166381836,3.5642223358154297,3.240811824798584,3.609358310699463
42,20,raw,2,9,0.803367852140508,0.928081536345498,0.9884971558525646,0.06041561950706664,0.07198036644176439,0.026737261365004265,3.5469961166381836,3.4039549827575684,3.240811824798584,0.7328566312789917
42,20,raw,3,4,0.5688678629489142,0.6387315731908908,0.9101042495047306,0.27137267631383977,0.3712433264909339,0.09079597026754241,4.4446563720703125,3.515976905822754,1.8515336513519287,1.6071655750274658
42,20,raw,3,5,0.7669705609546169,0.6508845684369153,0.9413182837513502,0.29043371531443485,0.3519888191054043,0.07291993020165273,4.4446563720703125,3.909994602203369,1.8515336513519287,3.6667399406433105
42,20,raw,3,6,0.7415380743099217,0.6180998079394124,0.945048589944485,0.3269487820050726,0.38240401995121814,0.0889184778366796,4.4446563720703125,4.678831100463867,1.8515336513519287,5.346390724182129
42,20,raw,3,7,0.8161986753273098,0.8518151409389476,1.0402901048981934,0.1884749639592458,0.15280664701357763,-0.05101596784065966,4.4446563720703125,3.466062068939209,1.8515336513519287,3.7829525470733643
42,20,raw,3,8,0.3547553997977244,0.24040192814938616,0.5633637044021211,0.322961776252735,0.7782587138959043,0.5375744527798437,4.4446563720703125,3.5642223358154297,1.8515336513519287,3.609358310699463
42,20,raw,3,9,0.2830574955582664,0.316659320590454,0.51617927395243,0.19951995336197603,0.7078751009094943,0.7070303489674703,4.4446563720703125,3.4039549827575684,1.8515336513519287,0.7328566312789917
42,20,raw,4,5,0.518353427820287,0.24202257066418928,0.6607765946506095,0.41875402398642014,0.762259305542338,0.4612533769602415,3.515976905822754,3.909994602203369,1.6071655750274658,3.6667399406433105
42,20,raw,4,6,0.774668455249168,0.5753710981542998,0.9170863813950049,0.3417152832407051,0.44209146316205167,0.1504730802451861,3.515976905822754,4.678831100463867,1.6071655750274658,5.346390724182129
42,20,raw,4,7,0.8704996714348426,0.8307711740183782,1.1178262155073384,0.2870550414889602,0.16924700464121917,-0.16367160198221625,3.515976905822754,3.466062068939209,1.6071655750274658,3.7829525470733643
42,20,raw,4,8,0.8671865325773949,0.953204471444207,1.157002438330915,0.20379796688670804,0.04679963456597226,-0.21122995196926372,3.515976905822754,3.5642223358154297,1.6071655750274658,3.609358310699463
42,20,raw,4,9,0.7834801391720937,1.03032407608128,1.1261952869605543,0.0958712108792743,-0.03034030819658724,-0.16718327560314258,3.515976905822754,3.4039549827575684,1.6071655750274658,0.7328566312789917
42,20,raw,5,6,0.6755276195038502,0.598396795044748,0.8845126372224354,0.2861158421776875,0.4080957963168087,0.12384140499721555,3.909994602203369,4.678831100463867,3.6667399406433105,5.346390724182129
42,20,raw,5,7,0.41212388754533563,0.4806360414140329,0.8378414452737594,0.3572054038597265,0.5231643172600983,0.1622372114055263,3.909994602203369,3.466062068939209,3.6667399406433105,3.7829525470733643
42,20,raw,5,8,0.6785458009445595,0.9284825355727845,1.1644966567754316,0.2360141212026471,0.07182693655154378,-0.16451705250224422,3.909994602203369,3.5642223358154297,3.6667399406433105,3.609358310699463
42,20,raw,5,9,0.9293808925057312,0.99611602228505,1.0593892598536905,0.06327323756864045,0.003921538235260437,-0.1545298116183363,3.909994602203369,3.4039549827575684,3.6667399406433105,0.7328566312789917
42,20,raw,6,7,0.4638934619507115,0.6391171096144441,0.851303980183761,0.21218687056931684,0.3772968739506933,0.15773623410175633,4.678831100463867,3.466062068939209,5.346390724182129,3.7829525470733643
42,20,raw,6,8,0.7028207929145012,0.8826050457856175,1.1012486758165552,0.21864363003093767,0.12178288883877258,-0.10920352586500011,4.678831100463867,3.5642223358154297,5.346390724182129,3.609358310699463
42,20,raw,6,9,0.9385584664633468,0.9187183355182617,1.0155906045858525,0.09687226906759083,0.08544023898049267,-0.05800114702279402,4.678831100463867,3.4039549827575684,5.346390724182129,0.7328566312789917
42,20,raw,7,8,0.5571980562004097,0.8768766201824267,0.9445541747055554,0.06767755452312862,0.12317131826096077,0.05550679691418916,3.466062068939209,3.5642223358154297,3.7829525470733643,3.609358310699463
42,20,raw,7,9,0.7756817543719969,0.8882943393919103,0.9832689822586412,0.09497464286673096,0.11172388001762831,0.04480688264995406,3.466062068939209,3.4039549827575684,3.7829525470733643,0.7328566312789917
42,20,raw,8,9,0.2734881025500553,0.033559684265537564,0.6908858364495628,0.6573261521840252,0.9674614457190226,0.7927160257516161,3.5642223358154297,3.4039549827575684,3.609358310699463,0.7328566312789917
42,20,ldp,0,1,0.6497790548290652,1.2735208206827395,1.2324244078269957,-0.041096412855743836,-0.27556187775219043,-0.24403527380473586,2.9528603553771973,3.337207555770874,2.7796883583068848,3.8094887733459473
42,20,ldp,0,2,0.5887202238591862,0.649752103828864,1.0878055663472088,0.43805346251834487,0.35615522935801747,-0.08883534148352899,2.9528603553771973,3.5469961166381836,2.7796883583068848,3.240811824798584
42,20,ldp,0,3,0.684256732223115,0.7540375301570008,1.0760252275880051,0.3219876974310043,0.2668328176270729,-0.08240076230303923,2.9528603553771973,4.4446563720703125,2.7796883583068848,1.8515336513519287
42,20,ldp,0,4,0.7194152023015669,0.7520424222814834,1.0823923371513458,0.3303499148698623,0.25174830968511996,-0.09508267298621174,2.9528603553771973,3.515976905822754,2.7796883583068848,1.6071655750274658
42,20,ldp,0,5,0.6179088535985461,0.8084342396355256,1.0235065964634407,0.21507235682791503,0.1991722138332598,-0.024411008478789496,2.9528603553771973,3.909994602203369,2.7796883583068848,3.6667399406433105
42,20,ldp,0,6,0.6310361670616851,0.7763229483466326,0.9616829080758804,0.1853599597292478,0.2478106504501708,0.046824481477416545,2.9528603553771973,4.678831100463867,2.7796883583068848,5.346390724182129
42,20,ldp,0,7,0.7715278879988338,1.093811560212582,1.2155406043249455,0.12172904411236352,-0.09501460465345392,-0.2258223990777385,2.9528603553771973,3.466062068939209,2.7796883583068848,3.7829525470733643
42,20,ldp,0,8,0.7516132551640492,1.1454650412859562,1.2258222862251364,0.08035724493918028,-0.14804008986437706,-0.23354390775021164,2.9528603553771973,3.5642223358154297,2.7796883583068848,3.609358310699463
42,20,ldp,0,9,0.7441776898703789,1.1762698259579092,1.1236755805037886,-0.052594245454120614,-0.17804792625586993,-0.25098270851640364,2.9528603553771973,3.4039549827575684,2.7796883583068848,0.7328566312789917
42,20,ldp,1,2,0.6320422983240708,1.0416553886568094,1.1299017198174754,0.08824633116066605,-0.04173372077464736,-0.1316054163377549,3.337207555770874,3.5469961166381836,3.8094887733459473,3.240811824798584
42,20,ldp,1,3,0.749934878602806,0.9470654485419002,1.0740184282747738,0.12695297973287356,0.05512968447282083,-0.09413525266962257,3.337207555770874,4.4446563720703125,3.8094887733459473,1.8515336513519287
42,20,ldp,1,4,0.7299010747998727,1.0509525557527784,1.1307474639396313,0.07979490818685298,-0.051022918359452656,-0.18252307387959593,3.337207555770874,3.515976905822754,3.8094887733459473,1.6071655750274658
42,20,ldp,1,5,0.6810090142002948,1.013697679713831,1.1504763854165398,0.13677870570270878,-0.013870732323911393,-0.1505865886911332,3.337207555770874,3.909994602203369,3.8094887733459473,3.6667399406433105
42,20,ldp,1,6,0.621775660569675,0.8372043001884417,0.921448473678471,0.08424417349002933,0.17220420300361372,0.08313123098049967,3.337207555770874,4.678831100463867,3.8094887733459473,5.346390724182129
42,20,ldp,1,7,0.5464925567322995,0.8069482861546678,0.7801974748086695,-0.026750811345998327,0.19319031005587808,0.21980810268623405,3.337207555770874,3.466062068939209,3.8094887733459473,3.7829525470733643
42,20,ldp,1,8,0.5442598014034421,0.8116285065903193,0.8852027116526456,0.07357420506232637,0.18877936494488307,0.11496480599474386,3.337207555770874,3.5642223358154297,3.8094887733459473,3.609358310699463
42,20,ldp,1,9,0.6752375500719592,0.8013293461935656,0.9704612897062729,0.16913194351270733,0.19870971430299267,0.07963161334957217,3.337207555770874,3.4039549827575684,3.8094887733459473,0.7328566312789917
42,20,ldp,2,3,0.6634052878064717,0.5998588390334858,0.8967024450733091,0.2968436060398233,0.4103749020447875,0.119906052590439,3.5469961166381836,4.4446563720703125,3.240811824798584,1.8515336513519287
42,20,ldp,2,4,0.42410074532014763,0.21719259345741251,0.5389711647588672,0.3217785713014547,0.7828375069024586,0.5790665141892911,3.5469961166381836,3.515976905822754,3.240811824798584,1.6071655750274658
42,20,ldp,2,5,0.501912401226358,0.5455245314243425,0.8641320708424787,0.31860753941813613,0.45663617867597145,0.13690560435317525,3.5469961166381836,3.909994602203369,3.240811824798584,3.6667399406433105
42,20,ldp,2,6,0.6791245016188933,0.6703043384513728,1.0273847748011888,0.357080436349816,0.3424296863105672,-0.030902903469087455,3.5469961166381836,4.678831100463867,3.240811824798584,5.346390724182129
42,20,ldp,2,7,0.6925533059803165,0.8434572878950553,1.1185668294869884,0.2751095415919331,0.15658567046024283,-0.11998766554905568,3.5469961166381836,3.466062068939209,3.240811824798584,3.7829525470733643
42,20,ldp,2,8,0.5279130194058761,0.8743892381348586,0.9986386480455993,0.12424940991074074,0.1256120210585573,0.0013692645648893205,3.5469961166381836,3.5642223358154297,3.240811824798584,3.609358310699463
42,20,ldp,2,9,0.721311743470934,0.928081536345498,0.9884971558525646,0.06041561950706664,0.07198036644176439,0.026737261365004265,3.5469961166381836,3.4039549827575684,3.240811824798584,0.7328566312789917
42,20,ldp,3,4,0.4327203237923423,0.6387315731908908,0.9101042495047306,0.27137267631383977,0.3712433264909339,0.09079597026754241,4.4446563720703125,3.515976905822754,1.8515336513519287,1.6071655750274658
42,20,ldp,3,5,0.7075535544825635,0.6508845684369153,0.9413182837513502,0.29043371531443485,0.3519888191054043,0.07291993020165273,4.4446563720703125,3.909994602203369,1.8515336513519287,3.6667399406433105
42,20,ldp,3,6,0.665389287882882,0.6180998079394124,0.945048589944485,0.3269487820050726,0.38240401995121814,0.0889184778366796,4.4446563720703125,4.678831100463867,1.8515336513519287,5.346390724182129
42,20,ldp,3,7,0.709840261599651,0.8518151409389476,1.0402901048981934,0.1884749639592458,0.15280664701357763,-0.05101596784065966,4.4446563720703125,3.466062068939209,1.8515336513519287,3.7829525470733643
42,20,ldp,3,8,0.3563630484028832,0.24040192814938616,0.5633637044021211,0.322961776252735,0.7782587138959043,0.5375744527798437,4.4446563720703125,3.5642223358154297,1.8515336513519287,3.609358310699463
42,20,ldp,3,9,0.19603610758709228,0.316659320590454,0.51617927395243,0.19951995336197603,0.7078751009094943,0.7070303489674703,4.4446563720703125,3.4039549827575684,1.8515336513519287,0.7328566312789917
42,20,ldp,4,5,0.5204968113844343,0.24202257066418928,0.6607765946506095,0.41875402398642014,0.762259305542338,0.4612533769602415,3.515976905822754,3.909994602203369,1.6071655750274658,3.6667399406433105
42,20,ldp,4,6,0.7285024287378972,0.5753710981542998,0.9170863813950049,0.3417152832407051,0.44209146316205167,0.1504730802451861,3.515976905822754,4.678831100463867,1.6071655750274658,5.346390724182129
42,20,ldp,4,7,0.799787000768332,0.8307711740183782,1.1178262155073384,0.2870550414889602,0.16924700464121917,-0.16367160198221625,3.515976905822754,3.466062068939209,1.6071655750274658,3.7829525470733643
42,20,ldp,4,8,0.7694169256925748,0.953204471444207,1.157002438330915,0.20379796688670804,0.04679963456597226,-0.21122995196926372,3.515976905822754,3.5642223358154297,1.6071655750274658,3.609358310699463
42,20,ldp,4,9,0.5621534242082797,1.03032407608128,1.1261952869605543,0.0958712108792743,-0.03034030819658724,-0.16718327560314258,3.515976905822754,3.4039549827575684,1.6071655750274658,0.7328566312789917
42,20,ldp,5,6,0.6067399585980318,0.598396795044748,0.8845126372224354,0.2861158421776875,0.4080957963168087,0.12384140499721555,3.909994602203369,4.678831100463867,3.6667399406433105,5.346390724182129
42,20,ldp,5,7,0.4325775667173631,0.4806360414140329,0.8378414452737594,0.3572054038597265,0.5231643172600983,0.1622372114055263,3.909994602203369,3.466062068939209,3.6667399406433105,3.7829525470733643
42,20,ldp,5,8,0.7113187259011925,0.9284825355727845,1.1644966567754316,0.2360141212026471,0.07182693655154378,-0.16451705250224422,3.909994602203369,3.5642223358154297,3.6667399406433105,3.609358310699463
42,20,ldp,5,9,0.8815514801524188,0.99611602228505,1.0593892598536905,0.06327323756864045,0.003921538235260437,-0.1545298116183363,3.909994602203369,3.4039549827575684,3.6667399406433105,0.7328566312789917
42,20,ldp,6,7,0.40913908504254626,0.6391171096144441,0.851303980183761,0.21218687056931684,0.3772968739506933,0.15773623410175633,4.678831100463867,3.466062068939209,5.346390724182129,3.7829525470733643
42,20,ldp,6,8,0.6857151535014534,0.8826050457856175,1.1012486758165552,0.21864363003093767,0.12178288883877258,-0.10920352586500011,4.678831100463867,3.5642223358154297,5.346390724182129,3.609358310699463
42,20,ldp,6,9,0.8111274406407791,0.9187183355182617,1.0155906045858525,0.09687226906759083,0.08544023898049267,-0.05800114702279402,4.678831100463867,3.4039549827575684,5.346390724182129,0.7328566312789917
42,20,ldp,7,8,0.5233528328269923,0.8768766201824267,0.9445541747055554,0.06767755452312862,0.12317131826096077,0.05550679691418916,3.466062068939209,3.5642223358154297,3.7829525470733643,3.609358310699463
42,20,ldp,7,9,0.7382472014094512,0.8882943393919103,0.9832689822586412,0.09497464286673096,0.11172388001762831,0.04480688264995406,3.466062068939209,3.4039549827575684,3.7829525470733643,0.7328566312789917
42,20,ldp,8,9,0.31644094209305024,0.033559684265537564,0.6908858364495628,0.6573261521840252,0.9674614457190226,0.7927160257516161,3.5642223358154297,3.4039549827575684,3.609358310699463,0.7328566312789917
42,50,raw,0,1,0.6913053808479027,1.0779088291998673,1.0196692940111187,-0.05823953518874858,-0.07842256514512891,-0.020137769039978645,3.4376256465911865,3.0640981197357178,4.165637016296387,3.3490793704986572
42,50,raw,0,2,0.6036332994110604,0.71052825044071,0.8809364384642536,0.17040818802354363,0.291183785628943,0.1195530476071458,3.4376256465911865,3.0837488174438477,4.165637016296387,3.803854465484619
42,50,raw,0,3,0.7270076214374295,0.7647411622327726,0.8928738241555852,0.1281326619228127,0.24038153875524357,0.14604292709788938,3.4376256465911865,4.232940673828125,4.165637016296387,1.819677710533142
42,50,raw,0,4,0.7680234150909684,0.7920623366672347,0.9389176498127062,0.1468553131454715,0.20918355794132382,0.0908955828394583,3.4376256465911865,3.0807273387908936,4.165637016296387,1.6084797382354736
42,50,raw,0,5,0.6360806262553089,0.9004174049016704,0.933021479126001,0.03260407422433054,0.100704459237837,0.06878172792511077,3.4376256465911865,2.958089590072632,4.165637016296387,3.3041117191314697
42,50,raw,0,6,0.6478173814539765,1.0201626848342091,0.9993344437305359,-0.020828241103673206,-0.020367977745549735,0.0006821026849692902,3.4376256465911865,2.9801909923553467,4.165637016296387,3.3344013690948486
